"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur"
"UK-XPKO01-160129-094500.wav","/XP15_UK_KO01/01_2016/","160129-094500",2250,"XP15_UK_KO01",0,900
"UK-XPKO01-160201-040000.wav","/XP15_UK_KO01/02_2016/","160201-040000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160201-043730.wav","/XP15_UK_KO01/02_2016/","160201-043730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160202-200000.wav","/XP15_UK_KO01/02_2016/","160202-200000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160202-203730.wav","/XP15_UK_KO01/02_2016/","160202-203730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160203-010000.wav","/XP15_UK_KO01/02_2016/","160203-010000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160203-013730.wav","/XP15_UK_KO01/02_2016/","160203-013730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160205-192345.wav","/XP15_UK_KO01/02_2016/","160205-192345",2250,"XP15_UK_KO01",2175,75
"UK-XPKO01-160205-200115.wav","/XP15_UK_KO01/02_2016/","160205-200115",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160205-203845.wav","/XP15_UK_KO01/02_2016/","160205-203845",2250,"XP15_UK_KO01",0,1275
"UK-XPKO01-160206-225345.wav","/XP15_UK_KO01/02_2016/","160206-225345",2250,"XP15_UK_KO01",375,1875
"UK-XPKO01-160206-233115.wav","/XP15_UK_KO01/02_2016/","160206-233115",2250,"XP15_UK_KO01",0,1725
"UK-XPKO01-160210-153845.wav","/XP15_UK_KO01/02_2016/","160210-153845",2250,"XP15_UK_KO01",1275,975
"UK-XPKO01-160210-161615.wav","/XP15_UK_KO01/02_2016/","160210-161615",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160210-165345.wav","/XP15_UK_KO01/02_2016/","160210-165345",2250,"XP15_UK_KO01",0,375
"UK-XPKO01-160211-002345.wav","/XP15_UK_KO01/02_2016/","160211-002345",2250,"XP15_UK_KO01",2175,75
"UK-XPKO01-160211-010115.wav","/XP15_UK_KO01/02_2016/","160211-010115",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160211-013845.wav","/XP15_UK_KO01/02_2016/","160211-013845",2250,"XP15_UK_KO01",0,1275
"UK-XPKO01-160211-175345.wav","/XP15_UK_KO01/02_2016/","160211-175345",2250,"XP15_UK_KO01",375,1875
"UK-XPKO01-160211-183115.wav","/XP15_UK_KO01/02_2016/","160211-183115",2250,"XP15_UK_KO01",0,1725
"UK-XPKO01-160213-183845.wav","/XP15_UK_KO01/02_2016/","160213-183845",2250,"XP15_UK_KO01",1275,975
"UK-XPKO01-160213-191615.wav","/XP15_UK_KO01/02_2016/","160213-191615",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160213-195345.wav","/XP15_UK_KO01/02_2016/","160213-195345",2250,"XP15_UK_KO01",0,375
"UK-XPKO01-160214-082345.wav","/XP15_UK_KO01/02_2016/","160214-082345",2250,"XP15_UK_KO01",2175,75
"UK-XPKO01-160214-090115.wav","/XP15_UK_KO01/02_2016/","160214-090115",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160214-093845.wav","/XP15_UK_KO01/02_2016/","160214-093845",2250,"XP15_UK_KO01",0,1275
"UK-XPKO01-160214-124615.wav","/XP15_UK_KO01/02_2016/","160214-124615",2250,"XP15_UK_KO01",825,1425
"UK-XPKO01-160214-132345.wav","/XP15_UK_KO01/02_2016/","160214-132345",2250,"XP15_UK_KO01",0,2175
"UK-XPKO01-160216-094615.wav","/XP15_UK_KO01/02_2016/","160216-094615",2250,"XP15_UK_KO01",825,1425
"UK-XPKO01-160216-102345.wav","/XP15_UK_KO01/02_2016/","160216-102345",2250,"XP15_UK_KO01",0,2175
"UK-XPKO01-160216-152345.wav","/XP15_UK_KO01/02_2016/","160216-152345",2250,"XP15_UK_KO01",2175,75
"UK-XPKO01-160216-160115.wav","/XP15_UK_KO01/02_2016/","160216-160115",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160216-163845.wav","/XP15_UK_KO01/02_2016/","160216-163845",2250,"XP15_UK_KO01",0,1275
"UK-XPKO01-160218-145345.wav","/XP15_UK_KO01/02_2016/","160218-145345",2250,"XP15_UK_KO01",375,1875
"UK-XPKO01-160218-153115.wav","/XP15_UK_KO01/02_2016/","160218-153115",2250,"XP15_UK_KO01",0,1725
"UK-XPKO01-160221-225345.wav","/XP15_UK_KO01/02_2016/","160221-225345",2250,"XP15_UK_KO01",375,1875
"UK-XPKO01-160221-233115.wav","/XP15_UK_KO01/02_2016/","160221-233115",2250,"XP15_UK_KO01",0,1725
"UK-XPKO01-160223-134500.wav","/XP15_UK_KO01/02_2016/","160223-134500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-160223-142230.wav","/XP15_UK_KO01/02_2016/","160223-142230",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160224-144500.wav","/XP15_UK_KO01/02_2016/","160224-144500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-160224-152230.wav","/XP15_UK_KO01/02_2016/","160224-152230",2250,"XP15_UK_KO01",0,2250
