"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","PullID"
"AU-AWUN01-151125-070000.wav","/AW15_AU_UN01/11_2015/","151125-070000",600,"AW15_AU_UN01",225,374.9996338,"UN01",236
"AU-BSPM05-151020-143000.wav","/BS15_AU_PM05/10_2015/","151020-143000",600,"BS15_AU_PM05",0,225,"PM05",237
"AU-AWBS03-151227-104000.wav","/AW15_AU_BS03/12_2015/","151227-104000",600,"AW15_AU_BS03",225,375,"BS03",238
"AU-BSPM04-160222-181000.wav","/BS15_AU_PM04/02_2016/","160222-181000",600,"BS15_AU_PM04",0,225,"PM04",239
"AU-BSPM05-151022-112000.wav","/BS15_AU_PM05/10_2015/","151022-112000",600,"BS15_AU_PM05",0,450,"PM05",240
"AU-BSPM08-151113-092000.wav","/BS15_AU_PM08/11_2015/","151113-092000",600,"BS15_AU_PM08",225,225,"PM08",241
"AU-BSPM02_b-151106-230000.wav","/BS15_AU_PM02-b/11_2015/","151106-230000",600,"BS15_AU_PM02-b",225,225,"PM02",242
"AU-AWNM01-151021-060000.wav","/AW15_AU_NM01/10_2015/","151021-060000",600,"AW15_AU_NM01",0,225,"NM01",243
"AU-BSPM04-151202-210000.wav","/BS15_AU_PM04/12_2015/","151202-210000",600,"BS15_AU_PM04",0,599.9989014,"PM04",244
"AU-BSPM05-160208-152000.wav","/BS15_AU_PM05/02_2016/","160208-152000",600,"BS15_AU_PM05",0,450,"PM05",245
"AU-BSPM08-151130-015000.wav","/BS15_AU_PM08/11_2015/","151130-015000",600,"BS15_AU_PM08",225,225,"PM08",246
"AU-BSPM04-151202-110000.wav","/BS15_AU_PM04/12_2015/","151202-110000",600,"BS15_AU_PM04",0,599.9993286,"PM04",247
"AU-AWPH01-151015-035000.wav","/AW15_AU_PH01/10_2015/","151015-035000",600,"AW15_AU_PH01",0,225,"PH01",248
"AU-AWPH01-151014-131000.wav","/AW15_AU_PH01/10_2015/","151014-131000",600,"AW15_AU_PH01",0,600,"PH01",249
"AU-BSPM04-151201-054000.wav","/BS15_AU_PM04/12_2015/","151201-054000",600,"BS15_AU_PM04",450,150,"PM04",250
